student_id,course_id,gender,enrollment_reason,enrollment_status,time_spent,time_spent_hours,total_points_possible,total_points_earned,proportion_earned,pass_fail,subject,semester,section,int,val,percomp,tv,q1,q2,q3,q4,q5,q6,q7,q8,q9,q10,date.x,post_int,post_uv,post_tv,post_percomp,date.y,date
88409,FrScA-S116-03,M,Learning Preference of the Student,Approved/Enrolled,2313.5495,38.559158333333336,1212.0,919.54,75.87,Pass,Forensics,S116,03,5.0,,5.0,,5.0,5.0,5.0,5.0,5.0,,5.0,5.0,4.0,5.0,2015-10-05T15:12:00Z,,,,,,
88636,FrScA-S116-03,M,Course Unavailable at Local School,Approved/Enrolled,1284.8333,21.413888333333333,1212.0,908.02,74.92,Pass,Forensics,S116,03,5.0,4.333333333333333,5.0,4.714285714285714,5.0,3.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,2015-09-10T17:13:00Z,,,,,,
88835,FrScA-S116-03,F,Course Unavailable at Local School,Approved/Enrolled,2062.95,34.3825,1212.0,1027.35,84.76,Pass,Forensics,S116,03,4.2,2.6666666666666665,3.5,4.0,5.0,2.0,3.0,1.0,5.0,3.0,4.0,5.0,3.0,5.0,2015-09-10T13:07:00Z,,,,,,
88836,FrScA-S116-03,F,Learning Preference of the Student,Approved/Enrolled,152.7499,2.5458316666666665,1212.0,821.27,67.76,Pass,Forensics,S116,03,4.8,3.333333333333333,3.0,4.142857142857143,5.0,3.0,3.0,5.0,5.0,4.0,3.0,5.0,3.0,4.0,2015-09-16T15:00:00Z,,,,,,
88868,FrScA-S116-03,M,Course Unavailable at Local School,Approved/Enrolled,1174.3499,19.572498333333332,1212.0,927.33,76.51,Pass,Forensics,S116,03,4.4,3.6666666666666665,3.5,4.142857142857143,4.0,3.0,3.0,4.0,5.0,4.0,4.0,5.0,4.0,4.0,2015-09-14T14:47:00Z,,,,,,
88874,FrScA-S116-03,F,Course Unavailable at Local School,Approved/Enrolled,700.9668,11.682780000000001,1212.0,223.25,18.42,Fail,Forensics,S116,03,3.4,3.333333333333333,2.5,3.2857142857142856,4.0,3.0,2.0,4.0,3.0,4.0,3.0,4.0,3.0,2.0,2015-09-18T01:14:00Z,,,,,,
88886,FrScA-S116-03,F,Course Unavailable at Local School,Approved/Enrolled,1598.3499,26.639165,1212.0,964.72,79.6,Pass,Forensics,S116,03,4.0,3.0,4.0,3.571428571428572,4.0,3.0,4.0,4.0,4.0,3.0,4.0,4.0,3.0,4.0,2015-09-18T15:06:00Z,,,,,,
89144,FrScA-S116-03,F,Course Unavailable at Local School,Approved/Enrolled,2582.4167,43.04027833333334,1212.0,1115.45,92.03,Pass,Forensics,S116,03,5.0,4.333333333333333,4.5,4.714285714285714,5.0,5.0,5.0,5.0,5.0,3.0,4.0,5.0,5.0,5.0,2015-09-10T00:15:00Z,,,,,,
89165,FrScA-S116-03,F,Course Unavailable at Local School,Approved/Enrolled,2571.5334,42.858889999999995,1212.0,1119.5,92.37,Pass,Forensics,S116,03,5.0,4.0,3.0,4.571428571428571,5.0,4.0,3.0,5.0,5.0,4.0,3.0,5.0,4.0,5.0,2015-09-14T17:17:00Z,3.75,3.0,3.4285714285714284,2.5,2016-01-19T17:31:00Z,
89168,FrScA-S116-03,F,Course Unavailable at Local School,Dropped,60.65,1.0108333333333333,1212.0,25.0,2.06,Fail,Forensics,S116,03,4.2,3.6666666666666665,3.5,3.857142857142857,4.0,4.0,3.0,5.0,4.0,4.0,4.0,4.0,3.0,4.0,2015-09-10T15:51:00Z,,,,,,
89376,FrScA-S116-03,F,Other,Approved/Enrolled,3780.5335,63.00889166666666,1212.0,1111.1,91.67,Pass,Forensics,S116,03,5.0,4.666666666666667,4.0,4.857142857142857,5.0,4.0,4.0,5.0,5.0,5.0,4.0,5.0,5.0,5.0,2015-09-10T15:18:00Z,2.25,2.0,2.142857142857143,1.0,2016-01-22T15:43:00Z,
89388,FrScA-S116-03,F,Other,Approved/Enrolled,2999.8498,49.99749666666666,1212.0,1139.83,94.05,Pass,Forensics,S116,03,,,,,,,,,,,,,,,,,,,,,
90097,FrScA-S116-03,F,Course Unavailable at Local School,Approved/Enrolled,1145.5167,19.091945,1212.0,927.08,76.49,Pass,Forensics,S116,03,4.6,3.333333333333333,3.0,4.0,5.0,3.0,3.0,5.0,4.0,4.0,3.0,5.0,3.0,4.0,2015-09-18T15:59:00Z,3.75,3.0,3.4285714285714284,2.5,2016-01-17T20:13:00Z,
90098,FrScA-S116-03,F,Course Unavailable at Local School,Approved/Enrolled,1692.6164,28.210273333333337,1212.0,1054.18,86.98,Pass,Forensics,S116,03,5.0,4.666666666666667,4.5,4.857142857142857,5.0,4.0,5.0,5.0,5.0,5.0,4.0,5.0,5.0,5.0,2015-09-15T14:52:00Z,,,,,,
90274,FrScA-S116-03,F,Course Unavailable at Local School,Approved/Enrolled,1517.5835,25.29305833333333,1212.0,1145.45,94.51,Pass,Forensics,S116,03,5.0,5.0,4.5,5.0,5.0,5.0,4.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,2015-09-10T19:24:00Z,5.0,5.0,5.0,5.0,2015-12-06T22:56:00Z,
90370,FrScA-S116-03,F,Other,Approved/Enrolled,3890.0,64.83333333333333,1212.0,788.35,65.05,Pass,Forensics,S116,03,4.4,3.6666666666666665,3.0,4.0,5.0,3.0,3.0,5.0,4.0,4.0,3.0,4.0,4.0,4.0,2015-09-11T13:11:00Z,,,,,,
90372,FrScA-S116-03,F,Course Unavailable at Local School,Approved/Enrolled,1378.984,22.983066666666666,1212.0,774.69,63.92,Pass,Forensics,S116,03,5.0,4.0,3.5,4.571428571428571,5.0,4.0,3.0,5.0,5.0,5.0,4.0,5.0,3.0,5.0,2015-09-21T17:37:00Z,,,,,,
90589,FrScA-S116-03,F,Learning Preference of the Student,Dropped,123.1833,2.053055,1212.0,132.95,10.97,Fail,Forensics,S116,03,,,,,,,,,,,,,,,,,,,,,
90855,FrScA-S116-03,F,Course Unavailable at Local School,Approved/Enrolled,1103.0832,18.38472,1212.0,867.17,71.55,Pass,Forensics,S116,03,4.6,4.0,4.0,4.285714285714286,5.0,4.0,4.0,5.0,4.0,4.0,4.0,5.0,4.0,4.0,2015-09-18T13:36:00Z,4.25,4.0,4.142857142857143,3.5,2016-01-22T15:33:00Z,
90878,FrScA-S116-03,M,Scheduling Conflict,Approved/Enrolled,1178.0834,19.634723333333334,1212.0,1094.15,90.28,Pass,Forensics,S116,03,4.6,2.6666666666666665,3.5,3.857142857142857,4.0,3.0,4.0,4.0,5.0,3.0,3.0,5.0,2.0,5.0,2015-09-23T14:16:00Z,,,,,,
92604,FrScA-S116-03,F,Course Unavailable at Local School,Approved/Enrolled,811.4334,13.52389,1212.0,150.0,12.38,Fail,Forensics,S116,03,3.2,3.0,2.5,3.2857142857142856,4.0,3.0,2.0,2.0,4.0,4.0,3.0,4.0,2.0,2.0,2015-10-15T17:20:00Z,,,,,,
88075,FrScA-S116-04,F,Learning Preference of the Student,Approved/Enrolled,4323.8332,72.06388666666666,1212.0,1004.73,82.9,Pass,Forensics,S116,04,4.6,3.6666666666666665,3.5,4.142857142857143,5.0,4.0,4.0,5.0,4.0,4.0,3.0,4.0,3.0,5.0,2015-09-18T12:53:00Z,,,,,,
90996,FrScA-S116-04,M,Course Unavailable at Local School,Dropped,58.1833,0.9697216666666667,1212.0,27.5,2.27,Fail,Forensics,S116,04,,,,,,,,,,,,,,,,,,,,,
91176,FrScA-S116-04,F,Course Unavailable at Local School,Approved/Enrolled,3868.5332,64.47555333333334,1212.0,1168.1,96.38,Pass,Forensics,S116,04,5.0,5.0,4.5,5.0,5.0,5.0,4.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,2015-09-15T14:14:00Z,,,,,,
91326,FrScA-S116-04,F,Other,Approved/Enrolled,792.6166,13.210276666666665,1212.0,753.28,62.15,Pass,Forensics,S116,04,,,,,,,,,,,,,,,,,,,,,
91477,FrScA-S116-04,M,Other,Approved/Enrolled,1192.1837,19.869728333333335,1212.0,1110.85,91.65,Pass,Forensics,S116,04,,,,,,,,,,,,,,,,,,,,,
47448,FrScA-S216-01,F,Other,Approved/Enrolled,860.4335,14.340558333333332,1232.0,1116.0,90.58,Pass,Forensics,S216,01,4.2,3.0,3.0,3.7142857142857135,5.0,3.0,3.0,4.0,4.0,3.0,3.0,4.0,3.0,4.0,2016-01-28T14:01:00Z,,,,,,
53475,FrScA-S216-01,F,Course Unavailable at Local School,Approved/Enrolled,1867.4169,31.123614999999997,1232.0,1014.0,82.31,Pass,Forensics,S216,01,4.8,3.333333333333333,4.0,4.142857142857143,5.0,4.0,4.0,5.0,5.0,3.0,4.0,5.0,3.0,4.0,2016-02-02T15:14:00Z,,,,,,
55078,FrScA-S216-01,M,Learning Preference of the Student,Approved/Enrolled,2130.7497,35.512494999999994,1232.0,1204.0,97.73,Pass,Forensics,S216,01,4.4,3.6666666666666665,3.0,4.142857142857143,4.0,4.0,3.0,4.0,4.0,4.0,3.0,5.0,3.0,5.0,2016-01-27T18:24:00Z,,,,,,
57188,FrScA-S216-01,M,Learning Preference of the Student,Approved/Enrolled,2193.0833,36.55138833333333,1232.0,947.0,76.87,Pass,Forensics,S216,01,,,,,,,,,,,,,,,,,,,,,
65116,FrScA-S216-01,F,Course Unavailable at Local School,Approved/Enrolled,1918.6166,31.976943333333335,1232.0,1158.0,93.99,Pass,Forensics,S216,01,4.8,3.6666666666666665,3.5,4.428571428571429,5.0,3.0,3.0,4.0,5.0,4.0,4.0,5.0,4.0,5.0,2016-01-25T17:42:00Z,,,,,,
66689,FrScA-S216-01,F,Course Unavailable at Local School,Approved/Enrolled,1137.8334,18.96389,1232.0,1218.0,98.86,Pass,Forensics,S216,01,4.4,3.333333333333333,3.5,3.857142857142857,4.0,3.0,3.0,5.0,5.0,4.0,4.0,4.0,3.0,4.0,2016-01-25T14:04:00Z,,,,,,
67463,FrScA-S216-01,F,Course Unavailable at Local School,Approved/Enrolled,1359.033,22.65055,1232.0,1118.0,90.75,Pass,Forensics,S216,01,3.2,4.0,3.0,3.4285714285714284,3.0,4.0,3.0,4.0,3.0,4.0,3.0,3.0,4.0,3.0,2016-01-25T15:03:00Z,,,,,,
68795,FrScA-S216-01,F,Course Unavailable at Local School,Approved/Enrolled,3022.5333,50.375555,1232.0,1083.0,87.91,Pass,Forensics,S216,01,5.0,3.6666666666666665,4.5,4.428571428571429,5.0,2.0,4.0,5.0,5.0,4.0,5.0,5.0,5.0,5.0,2016-01-25T19:27:00Z,,,,,,
69182,FrScA-S216-01,F,Course Unavailable at Local School,Approved/Enrolled,444.4832,7.408053333333333,1232.0,1133.0,91.96,Pass,Forensics,S216,01,3.8,3.333333333333333,3.0,3.571428571428572,4.0,3.0,2.0,4.0,4.0,4.0,4.0,4.0,3.0,3.0,2016-01-25T14:41:00Z,,,,,,
69397,FrScA-S216-01,F,Course Unavailable at Local School,Approved/Enrolled,1087.6003,18.126671666666667,1232.0,1170.0,94.97,Pass,Forensics,S216,01,4.4,3.6666666666666665,4.0,4.0,4.0,4.0,3.0,5.0,4.0,4.0,5.0,5.0,3.0,4.0,2016-01-25T17:43:00Z,,,,,,
71110,FrScA-S216-01,F,Course Unavailable at Local School,Approved/Enrolled,2006.4003,33.440005,1232.0,1092.0,88.64,Pass,Forensics,S216,01,5.0,4.666666666666667,4.5,4.857142857142857,5.0,5.0,4.0,5.0,5.0,5.0,5.0,5.0,4.0,5.0,2016-02-02T19:37:00Z,,,,,,
71415,FrScA-S216-01,M,Course Unavailable at Local School,Approved/Enrolled,408.4,6.806666666666667,1232.0,278.0,22.56,Fail,Forensics,S216,01,4.8,3.6666666666666665,4.5,4.428571428571429,5.0,4.0,5.0,4.0,5.0,4.0,4.0,5.0,3.0,5.0,2016-01-25T14:05:00Z,,,,,,
77190,FrScA-S216-01,F,Other,Approved/Enrolled,763.1498,12.719163333333334,1232.0,1135.0,92.13,Pass,Forensics,S216,01,5.0,3.333333333333333,4.5,4.285714285714286,5.0,2.0,4.0,5.0,5.0,4.0,5.0,5.0,4.0,5.0,2016-01-25T16:25:00Z,,,,,,
78000,FrScA-S216-01,M,Course Unavailable at Local School,Approved/Enrolled,1366.5835,22.776391666666665,1232.0,1120.0,90.91,Pass,Forensics,S216,01,,,,,,,,,,,,,,,,,,,,,
85123,FrScA-S216-01,F,Course Unavailable at Local School,Approved/Enrolled,1341.7002,22.36167,1232.0,1041.0,84.5,Pass,Forensics,S216,01,4.0,4.333333333333333,4.0,4.142857142857143,4.0,4.0,3.0,4.0,4.0,5.0,5.0,4.0,4.0,4.0,2016-01-27T13:36:00Z,,,,,,
85258,FrScA-S216-01,F,Course Unavailable at Local School,Approved/Enrolled,2285.7836,38.09639333333334,1232.0,1097.0,89.04,Pass,Forensics,S216,01,4.0,3.6666666666666665,3.0,3.857142857142857,4.0,3.0,3.0,4.0,4.0,4.0,3.0,4.0,4.0,4.0,2016-01-27T12:53:00Z,,,,,,
85287,FrScA-S216-01,F,Course Unavailable at Local School,Approved/Enrolled,156.5829,2.609715,1232.0,1170.0,94.97,Pass,Forensics,S216,01,4.6,3.6666666666666665,4.0,4.285714285714286,4.0,3.0,4.0,4.0,5.0,4.0,4.0,5.0,4.0,5.0,2016-01-25T15:20:00Z,,,,,,
85583,FrScA-S216-01,F,Course Unavailable at Local School,Approved/Enrolled,3382.9006,56.381676666666664,1232.0,1116.0,90.58,Pass,Forensics,S216,01,,,,,,,,,,,,,,,,,,,,,
85642,FrScA-S216-01,F,Course Unavailable at Local School,Approved/Enrolled,1627.3499,27.122498333333333,1232.0,1049.0,85.15,Pass,Forensics,S216,01,3.2,3.333333333333333,2.5,3.2857142857142856,2.0,2.0,2.0,3.0,4.0,4.0,3.0,3.0,4.0,4.0,2016-01-25T20:37:00Z,,,,,,
85644,FrScA-S216-01,M,Course Unavailable at Local School,Approved/Enrolled,890.4333,14.840555,1232.0,1062.0,86.2,Pass,Forensics,S216,01,5.0,3.333333333333333,4.0,4.285714285714286,5.0,3.0,4.0,5.0,5.0,3.0,4.0,5.0,4.0,5.0,2016-01-26T02:15:00Z,4.5,3.0,3.857142857142857,3.5,2016-01-05T15:53:00Z,
85659,FrScA-S216-01,M,Course Unavailable at Local School,Approved/Enrolled,816.7002,13.61167,1232.0,920.0,74.68,Pass,Forensics,S216,01,3.8,3.333333333333333,2.5,3.571428571428572,4.0,3.0,2.0,4.0,4.0,4.0,3.0,4.0,3.0,3.0,2016-01-25T17:37:00Z,,,,,,
85796,FrScA-S216-01,F,Course Unavailable at Local School,Approved/Enrolled,1024.7833,17.079721666666668,1232.0,1126.0,91.4,Pass,Forensics,S216,01,4.0,3.0,2.5,3.571428571428572,4.0,3.0,2.0,4.0,4.0,3.0,3.0,4.0,3.0,4.0,2016-01-25T19:04:00Z,,,,,,
86229,FrScA-S216-01,F,Course Unavailable at Local School,Approved/Enrolled,1210.0499,20.167498333333334,1232.0,1050.0,85.23,Pass,Forensics,S216,01,5.0,3.333333333333333,4.5,4.285714285714286,5.0,3.0,4.0,5.0,5.0,3.0,5.0,5.0,4.0,5.0,2016-01-26T15:03:00Z,,,,,,
86251,FrScA-S216-01,F,Other,Approved/Enrolled,1374.95,22.915833333333335,1232.0,914.0,74.19,Pass,Forensics,S216,01,4.4,2.6666666666666665,3.0,3.571428571428572,5.0,3.0,2.0,5.0,4.0,3.0,4.0,4.0,2.0,4.0,2016-02-02T13:14:00Z,,,,,,
86349,FrScA-S216-01,F,Scheduling Conflict,Approved/Enrolled,847.9663,14.132771666666667,1232.0,1100.0,89.29,Pass,Forensics,S216,01,5.0,5.0,4.5,5.0,5.0,5.0,5.0,5.0,5.0,5.0,4.0,5.0,5.0,5.0,2016-01-26T13:30:00Z,4.25,4.0,4.142857142857143,3.5,2015-09-14T12:32:00Z,
86490,FrScA-S216-01,F,Course Unavailable at Local School,Approved/Enrolled,1101.2833,18.354721666666666,1232.0,1155.0,93.75,Pass,Forensics,S216,01,4.4,4.333333333333333,3.5,4.285714285714286,5.0,4.0,3.0,5.0,4.0,5.0,4.0,4.0,4.0,4.0,2016-01-25T15:23:00Z,,,,,,
86515,FrScA-S216-01,M,Course Unavailable at Local School,Approved/Enrolled,846.0835,14.101391666666666,1232.0,1066.0,86.53,Pass,Forensics,S216,01,5.0,4.0,4.0,4.571428571428571,5.0,4.0,3.0,5.0,5.0,5.0,5.0,5.0,3.0,5.0,2016-01-25T18:36:00Z,,,,,,
86836,FrScA-S216-01,F,Course Unavailable at Local School,Approved/Enrolled,1422.7335,23.712225,1232.0,1120.0,90.91,Pass,Forensics,S216,01,4.0,3.0,3.0,3.571428571428572,4.0,3.0,3.0,4.0,4.0,3.0,3.0,4.0,3.0,4.0,2016-01-25T16:53:00Z,,,,,,
87020,FrScA-S216-01,F,Course Unavailable at Local School,Approved/Enrolled,1788.9003,29.815005,1232.0,922.5,74.88,Pass,Forensics,S216,01,4.0,3.333333333333333,4.0,3.571428571428572,4.0,3.0,3.0,5.0,4.0,4.0,5.0,4.0,3.0,3.0,2016-02-23T16:19:00Z,,,,,,
87861,FrScA-S216-01,F,Course Unavailable at Local School,Approved/Enrolled,3303.3832,55.05638666666667,1232.0,1182.0,95.94,Pass,Forensics,S216,01,4.6,3.6666666666666665,4.0,4.142857142857143,4.0,4.0,3.0,5.0,4.0,4.0,5.0,5.0,3.0,5.0,2016-02-01T14:02:00Z,,,,,,
88596,FrScA-S216-01,F,Course Unavailable at Local School,Approved/Enrolled,1395.8998,23.264996666666665,1232.0,1129.0,91.64,Pass,Forensics,S216,01,4.4,3.6666666666666665,3.0,4.0,5.0,4.0,3.0,5.0,4.0,4.0,3.0,4.0,3.0,4.0,2016-01-27T12:50:00Z,,,,,,
88845,FrScA-S216-01,F,Course Unavailable at Local School,Approved/Enrolled,1075.6163,17.926938333333332,1232.0,1124.5,91.27,Pass,Forensics,S216,01,4.8,3.6666666666666665,3.5,4.285714285714286,5.0,3.0,3.0,5.0,4.0,4.0,4.0,5.0,4.0,5.0,2016-01-26T12:32:00Z,,,,,,
88854,FrScA-S216-01,M,Course Unavailable at Local School,Approved/Enrolled,885.9167,14.765278333333333,1232.0,882.5,71.63,Pass,Forensics,S216,01,3.8,2.6666666666666665,2.5,3.2857142857142856,4.0,3.0,2.0,4.0,4.0,3.0,3.0,4.0,2.0,3.0,2016-01-25T15:01:00Z,,,,,,
89333,FrScA-S216-01,F,Other,Approved/Enrolled,945.417,15.75695,1232.0,1116.0,90.58,Pass,Forensics,S216,01,,4.0,3.5,4.0,4.0,4.0,3.0,,4.0,4.0,4.0,4.0,4.0,4.0,2016-01-25T16:25:00Z,,,,,,
89345,FrScA-S216-01,M,Course Unavailable at Local School,Dropped,48.4333,0.8072216666666667,1232.0,40.0,3.25,Fail,Forensics,S216,01,4.0,2.333333333333333,4.0,3.2857142857142856,4.0,2.0,3.0,4.0,4.0,2.0,5.0,4.0,3.0,4.0,2016-01-25T16:00:00Z,,,,,,
89374,FrScA-S216-01,F,Scheduling Conflict,Approved/Enrolled,2517.95,41.96583333333333,1232.0,1027.0,83.36,Pass,Forensics,S216,01,,,,,,,,,,,,,,,,,,,,,
89465,FrScA-S216-01,M,Course Unavailable at Local School,Dropped,24.65,0.41083333333333333,1232.0,0.0,0.0,Fail,Forensics,S216,01,3.0,3.333333333333333,2.5,3.142857142857143,3.0,3.0,2.0,3.0,3.0,4.0,3.0,3.0,3.0,3.0,2016-02-02T17:43:00Z,,,,,,
90029,FrScA-S216-01,F,Other,Approved/Enrolled,766.5663,12.776105,1232.0,827.0,67.13,Pass,Forensics,S216,01,4.8,3.6666666666666665,3.5,4.428571428571429,5.0,4.0,3.0,4.0,5.0,4.0,4.0,5.0,3.0,5.0,2016-01-26T14:07:00Z,,,,,,
90277,FrScA-S216-01,M,Course Unavailable at Local School,Approved/Enrolled,1097.8003,18.29667166666667,1232.0,1122.0,91.07,Pass,Forensics,S216,01,4.4,3.0,3.5,3.857142857142857,5.0,3.0,4.0,4.0,4.0,3.0,3.0,4.0,3.0,5.0,2016-02-01T18:13:00Z,,,,,,
90394,FrScA-S216-01,F,Course Unavailable at Local School,Approved/Enrolled,871.2833,14.521388333333334,1232.0,719.0,58.36,Pass,Forensics,S216,01,5.0,3.333333333333333,3.5,4.285714285714286,5.0,3.0,3.0,5.0,5.0,4.0,4.0,5.0,3.0,5.0,2016-01-27T15:05:00Z,,,,,,
90622,FrScA-S216-01,F,Course Unavailable at Local School,Approved/Enrolled,1077.1836,17.95306,1232.0,1094.0,88.8,Pass,Forensics,S216,01,3.8,3.333333333333333,2.5,3.571428571428572,4.0,3.0,2.0,4.0,4.0,4.0,3.0,4.0,3.0,3.0,2016-01-27T14:44:00Z,,,,,,
90636,FrScA-S216-01,M,Course Unavailable at Local School,Approved/Enrolled,849.6835,14.161391666666667,1232.0,853.0,69.24,Pass,Forensics,S216,01,3.8,3.6666666666666665,3.5,3.7142857142857135,4.0,4.0,3.0,4.0,3.0,4.0,4.0,4.0,3.0,4.0,2016-02-21T20:57:00Z,,,,,,
90989,FrScA-S216-01,F,Learning Preference of the Student,Approved/Enrolled,1821.6838,30.361396666666668,1232.0,1090.0,88.47,Pass,Forensics,S216,01,4.8,3.0,3.5,4.0,5.0,3.0,3.0,5.0,4.0,4.0,4.0,5.0,2.0,5.0,2016-01-25T22:19:00Z,,,,,,
91212,FrScA-S216-01,F,Course Unavailable at Local School,Approved/Enrolled,906.8832,15.11472,1232.0,1088.0,88.31,Pass,Forensics,S216,01,5.0,4.666666666666667,3.5,4.857142857142857,5.0,4.0,3.0,5.0,5.0,5.0,4.0,5.0,5.0,5.0,2016-02-22T04:56:00Z,,,,,,
92124,FrScA-S216-01,M,Other,Approved/Enrolled,918.1832,15.303053333333335,1232.0,954.0,77.44,Pass,Forensics,S216,01,4.2,2.6666666666666665,3.5,3.4285714285714284,4.0,2.0,3.0,5.0,4.0,3.0,4.0,4.0,3.0,4.0,2016-02-08T23:22:00Z,,,,,,
94070,FrScA-S216-01,M,Other,Approved/Enrolled,2469.4006,41.15667666666666,1232.0,1170.0,94.97,Pass,Forensics,S216,01,4.4,4.0,3.5,4.285714285714286,5.0,4.0,3.0,4.0,4.0,4.0,4.0,4.0,4.0,5.0,2016-01-25T14:52:00Z,,,,,,
94135,FrScA-S216-01,F,Other,Approved/Enrolled,706.2332,11.770553333333334,1232.0,1074.0,87.18,Pass,Forensics,S216,01,4.4,3.6666666666666665,3.5,4.142857142857143,5.0,4.0,3.0,4.0,4.0,4.0,4.0,5.0,3.0,4.0,2016-01-25T18:20:00Z,,,,,,
94156,FrScA-S216-01,F,Course Unavailable at Local School,Approved/Enrolled,2598.5669,43.30944833333333,1232.0,1182.0,95.94,Pass,Forensics,S216,01,3.8,3.0,3.0,3.4285714285714284,4.0,3.0,3.0,4.0,3.0,3.0,3.0,4.0,3.0,4.0,2016-01-25T14:26:00Z,,,,,,
94172,FrScA-S216-01,F,Course Unavailable at Local School,Approved/Enrolled,1835.5833,30.593055,1232.0,1130.0,91.72,Pass,Forensics,S216,01,4.2,4.0,4.0,4.0,4.0,4.0,3.0,5.0,4.0,4.0,5.0,4.0,4.0,4.0,2016-02-02T15:44:00Z,,,,,,
94257,FrScA-S216-01,F,Course Unavailable at Local School,Approved/Enrolled,1175.833,19.597216666666668,1232.0,1122.0,91.07,Pass,Forensics,S216,01,5.0,3.6666666666666665,4.0,4.428571428571429,5.0,4.0,3.0,5.0,5.0,4.0,5.0,5.0,3.0,5.0,2016-01-25T14:38:00Z,,,,,,
94288,FrScA-S216-01,M,Course Unavailable at Local School,Approved/Enrolled,3058.6498,50.97749666666667,1232.0,1134.0,92.05,Pass,Forensics,S216,01,4.6,3.6666666666666665,4.0,4.142857142857143,5.0,3.0,4.0,5.0,5.0,4.0,4.0,4.0,4.0,4.0,2016-01-25T14:17:00Z,,,,,,
94292,FrScA-S216-01,M,Other,Approved/Enrolled,3135.3167,52.25527833333333,1232.0,1098.0,89.12,Pass,Forensics,S216,01,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,2016-01-28T13:22:00Z,,,,,,
94331,FrScA-S216-01,F,Learning Preference of the Student,Approved/Enrolled,524.7165,8.745275,1232.0,332.0,26.95,Fail,Forensics,S216,01,4.8,3.6666666666666665,4.0,4.285714285714286,4.0,3.0,4.0,5.0,5.0,5.0,4.0,5.0,3.0,5.0,2016-01-28T01:27:00Z,,,,,,
94332,FrScA-S216-01,M,Course Unavailable at Local School,Approved/Enrolled,1272.7337,21.212228333333332,1232.0,1087.0,88.23,Pass,Forensics,S216,01,4.0,2.0,3.0,3.142857142857143,4.0,2.0,3.0,4.0,4.0,2.0,3.0,4.0,2.0,4.0,2016-01-29T18:41:00Z,,,,,,
94356,FrScA-S216-01,F,Scheduling Conflict,Dropped,160.4166,2.6736099999999996,1232.0,100.0,8.12,Fail,Forensics,S216,01,5.0,4.333333333333333,3.0,4.714285714285714,5.0,4.0,3.0,5.0,5.0,4.0,3.0,5.0,5.0,5.0,2016-01-26T12:57:00Z,,,,,,
94370,FrScA-S216-01,M,Learning Preference of the Student,Approved/Enrolled,940.3001,15.671668333333335,1232.0,1166.0,94.64,Pass,Forensics,S216,01,4.0,4.0,4.0,4.0,4.0,4.0,5.0,4.0,4.0,4.0,3.0,4.0,4.0,4.0,2016-01-25T13:57:00Z,,,,,,
94376,FrScA-S216-01,F,Course Unavailable at Local School,Approved/Enrolled,1434.3999,23.906664999999997,1232.0,1150.0,93.34,Pass,Forensics,S216,01,4.0,2.6666666666666665,3.5,3.4285714285714284,4.0,2.0,3.0,4.0,4.0,4.0,4.0,5.0,2.0,3.0,2016-01-27T18:00:00Z,,,,,,
94400,FrScA-S216-01,M,Learning Preference of the Student,Approved/Enrolled,2111.7837,35.196395,1232.0,1068.0,86.69,Pass,Forensics,S216,01,3.8,3.0,2.5,3.571428571428572,4.0,3.0,2.0,3.0,4.0,2.0,3.0,4.0,4.0,4.0,2016-02-01T18:07:00Z,,,,,,
94402,FrScA-S216-01,M,Course Unavailable at Local School,Approved/Enrolled,177.7168,2.961946666666667,1232.0,1165.0,94.56,Pass,Forensics,S216,01,4.4,3.6666666666666665,3.5,4.0,4.0,3.0,2.0,5.0,4.0,5.0,5.0,5.0,3.0,4.0,2016-01-26T00:11:00Z,,,,,,
94404,FrScA-S216-01,F,Learning Preference of the Student,Approved/Enrolled,1665.1169,27.751948333333335,1232.0,1057.0,85.8,Pass,Forensics,S216,01,4.0,2.333333333333333,3.5,3.2857142857142856,4.0,2.0,3.0,4.0,4.0,3.0,4.0,4.0,2.0,4.0,2016-01-25T14:25:00Z,,,,,,
94419,FrScA-S216-01,M,Other,Approved/Enrolled,1095.1999,18.253331666666668,1232.0,1105.0,89.69,Pass,Forensics,S216,01,3.8,3.333333333333333,3.0,3.571428571428572,4.0,3.0,2.0,4.0,4.0,4.0,4.0,4.0,3.0,3.0,2016-01-25T20:05:00Z,,,,,,
94586,FrScA-S216-01,F,Learning Preference of the Student,Approved/Enrolled,791.0503,13.184171666666666,1232.0,1002.5,81.37,Pass,Forensics,S216,01,4.4,3.6666666666666665,3.5,4.0,4.0,3.0,4.0,5.0,4.0,4.0,3.0,4.0,4.0,5.0,2016-02-12T12:50:00Z,,,,,,
94661,FrScA-S216-01,F,Course Unavailable at Local School,Approved/Enrolled,1705.1165,28.418608333333335,1232.0,922.0,74.84,Pass,Forensics,S216,01,5.0,3.6666666666666665,5.0,4.428571428571429,5.0,3.0,5.0,5.0,5.0,5.0,5.0,5.0,3.0,5.0,2016-01-27T19:10:00Z,,,,,,
